feature,importance
PREV_NAME_TYPE_SUITE_Group of people_MEAN,9.0
PREV_NAME_CASH_LOAN_PURPOSE_Medicine_MEAN,8.8
PREV_PRODUCT_COMBINATION_POS mobile without interest_MEAN,7.4
PREV_NAME_GOODS_CATEGORY_Sport and Leisure_MEAN,7.0
PREV_NAME_GOODS_CATEGORY_Jewelry_MEAN,6.0
PREV_NAME_CASH_LOAN_PURPOSE_Everyday expenses_MEAN,5.4
PREV_NAME_CASH_LOAN_PURPOSE_Building a house or an annex_MEAN,5.4
PREV_NAME_GOODS_CATEGORY_Auto Accessories_MEAN,5.0
PREV_NAME_CASH_LOAN_PURPOSE_Payments on other loans_MEAN,4.4
PREV_SEQ_NAME_CONTRACT_STATUS_FIRST_Canceled,4.2
PREV_FLAG_LAST_APPL_PER_CONTRACT_Y_MEAN,3.8
PREV_NAME_GOODS_CATEGORY_Gardening_MEAN,3.8
PREV_NAME_GOODS_CATEGORY_Homewares_MEAN,3.6
PREV_NAME_SELLER_INDUSTRY_Jewelry_MEAN,3.0
PREV_NAME_CLIENT_TYPE_XNA_MEAN,3.0
PREV_CODE_REJECT_REASON_XNA_MEAN,2.0
PREV_CODE_REJECT_REASON_CLIENT_MEAN,1.6
PREV_NAME_CASH_LOAN_PURPOSE_Education_MEAN,1.4
PREV_NAME_CASH_LOAN_PURPOSE_Furniture_MEAN,1.4
PREV_NAME_GOODS_CATEGORY_Office Appliances_MEAN,1.2
PREV_NAME_GOODS_CATEGORY_Medicine_MEAN,1.0
PREV_NAME_GOODS_CATEGORY_Other_MEAN,0.8
PREV_PRODUCT_COMBINATION_POS others without interest_MEAN,0.6
PREV_NAME_GOODS_CATEGORY_Tourism_MEAN,0.4
PREV_SEQ_NAME_CONTRACT_STATUS_FIRST_Unused offer,0.4
PREV_NAME_CASH_LOAN_PURPOSE_Journey_MEAN,0.2
PREV_NAME_CASH_LOAN_PURPOSE_Wedding / gift / holiday_MEAN,0.2
WAS_NAN_PREV_REFUSED_CNT,0.0
PREV_NAME_GOODS_CATEGORY_Additional Service_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_Tourism_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Purchase of electronic equipment_MEAN,0.0
PREV_CHANNEL_TYPE_Car dealer_MEAN,0.0
PREV_CODE_REJECT_REASON_SYSTEM_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Business development_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a garage_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a holiday home / land_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a home_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Buying a new car_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Gasification / water supply_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Hobby_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Money for a third person_MEAN,0.0
PREV_NAME_CASH_LOAN_PURPOSE_Refusal to name the goal_MEAN,0.0
PREV_NAME_SELLER_INDUSTRY_MLM partners_MEAN,0.0
PREV_NAME_CONTRACT_TYPE_XNA_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Animals_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Direct Sales_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Education_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Fitness_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_House Construction_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Insurance_MEAN,0.0
PREV_NAME_GOODS_CATEGORY_Weapon_MEAN,0.0
PREV_NAME_PAYMENT_TYPE_Cashless from the account of the employer_MEAN,0.0
PREV_NAME_PORTFOLIO_Cars_MEAN,0.0
WAS_NAN_PREV_REFUSED_RATIO,0.0
